queried_at,raw_query,rewritten_query,query_type,year_min,year_max,geography,topics,retrieved_ark_ids,response,latency_ms,relevancy_score,faithfulness_score
2026-04-23T16:39:32.868009+00:00,"Show me poems by Emily Dickinson, in her own handwriting",Emily Dickinson handwritten poems,,,,,fq977z57x|kh04mv90m|fq977z518|fq977z543|kh04mx97z|kh04mx42c|kh04mw671|kh04mw867|kh04mw70b|fq977z02b|kh04mx392|fq9780960|fq977z37f|kh04mv60w|fq977z48z|kh04mw603|fq977z43k|kh04mw57s|fq977z101|kh04mz002|fq977z675|kh04mw08v|fq978151v|fq977x377|fq9781061|fq978052x|fq977z07q|kh04mw50v|fq977x31k|fq977z19h|fq977z739|fq978074z|fq978067j|fq977x69h|fq978144f|kh04mv67t|fq977x245|kh04mx588|kh04mv72p|kh04mx456|kh04mv594|kh04mw646|kh04mw026|fq977z15d|fq977x21b|kh04mv879|fq978014h|kh04mx367|kh04mw81v|fq9780048,,3414,,
2026-04-23T16:39:37.412897+00:00,Who was William Lloyd Garrison and what did he do?,William Lloyd Garrison biography and achievements,,,,,m900pw83t|5h740228k|m900q070j|5h740863d|5h73zv88g|2z10zr331|m900pt75q|2v23x462w|2v23x293g|2v23xb19v|6w9256629|m900q8332|2z10z589c|2v23x2527|2v23wx51z|2z10z235f|2z10z609n|dv145025h|m900q789q|2v23xm97w|5h73zv98q|m900pz71f|5h73zp82s|2z10z836z|m900ps879|2z1109908|6w925s43m|m900pt28b|2z110b875|m900pz84h|5h740c097|2v23x064m|2v23x238d|5h740g613|2v23x732s|2z111833m|m900q6313|m900pj353|cv43rv083|m900pd01f|m900q422q|5h73zq439|2v23xp36k|2z1108970|2v23x9857|6w925679g|m900qc004|m900qb15j|2v23x262g|m900q345t,,4439,,
2026-04-23T16:39:40.750189+00:00,Were there ever any breweries based in Boston?,breweries in Boston,,,,,t435gk74t|t435gm11r|br86bd117|t435gm139|c821gs27v|t435gm09q|7s75dj84n|db78x417k|t435gm15v|2b88tf94s|0p096x18p|x633ng121|5q480568t|xp68kq05p|n8716392f|m613vg19g|sf26gn487|cn69mv34n|wh246s57m|g732mp365|t435gk99p|q524s827v|rx91b2102|959428909|t435gk89f|5d86rp13n|q811kp199|cn69mv480|n2970n57r|df65xs507|w3766q311|8k71nw07w|z029ws92c|t435gm075|g445fx80m|ww72c389m|8s45tv343|nv93cp606|0p09dh828|1v53tt00s|nv935j22x|p841c809t|k643jf190|5425sp063|c821gt75q|f7629q096|nv93cc945|p2677g34b|8k71nw69w|s178c071j,,3238,,
2026-04-23T16:39:46.874124+00:00,What were the results of the 1935 Boston Marathon?,1935 Boston Marathon results,1935,1935,,,0g35c245m|0g35c2407|j3866v31m|jq08d641n|jq08d626j|br86jq556|qv340h81m|9w038r23r|tm70vf31s|p841h735x|0k22cz35f|1z40tf740|c821q722c|08619b42f|rn307p19f|xg94rd52d|0k22cz32m|1j92pv18d|b277bg828|5d86wm92k|7w62nw822|mk620624h|2f75zx84t|zw135s69t|br86jq52c|db792174d|g158k6035|ks65qz11d|sb39fz89g|8p58x0946|05748c564|qj72wv196|v9802n79r|gq67sc53s|jd479h81m|2v243f428|fb49bx19t|w663br96f|j3866v12d|z029ws54z|zc781f80b|tm70vf208|nk3292036|8910sh19s|w3769s017|sn00jk66g|r49537599|vq286c19n|p841h726z|5m60zd698,,6012,,
2026-04-23T16:39:50.888595+00:00,Can you help me find some old dessert recipes from the 1800s?,historical dessert recipes,,,,,p5547w982|j0992n65t|z890rx081|z890rx16q|z890rx102|z890rx04x|j0992q789|p5547w84q|p5547w96h|z890rx66x|x633f3173|gq67k072p|dn39xv46q|z890rx12m|z890rx145|z890rx06g|p5547w825|fq977w923|gq67jz266|7m01bn50g|v692t8008|fq977w389|pz50hc55k|gq67k352t|gq67k295d|gq67k016b|v692t836n|w0892h992|v692t820r|v692t8297|gq67k0526|x633f3351|3b591b26x|2227mq519|3b591c03t|gq67k0925|7m01bp10q|v692t808g|v692t8318|zs25xd40j|v692t811s|gq67k007c|v692t8343|gq67k174f|vh53x0684|v692t817f|7m01bn539|7m01bp331|qn59xs049|4f16kq67m,,3901,,
2026-04-23T16:39:54.353007+00:00,"I am writing a report about the history of people making boats in Massachusetts, can you help me find some information?",history of boat making in Massachusetts,,,,,cn69mt74d|qv33tz27h|g445g558q|cn69mt76z|3r075w02c|w9507f882|cr56np824|1g05fg099|gx41n9906|3r075z520|pk02g2947|3r075w12m|3r075w102|3r075w081|3r075w06g|6d570071g|pc28d152s|gx41n9949|qf85w238z|0c486b49t|b2775f03j|1g05fg11b|3r075w68g|3r075w722|3r075w829|3r075w765|3r075w80r|3r075w86d|ms35v6054|3r075w78q|3r075w70h|3r075w84v|3r075w22v|1g05fg55d|1g05ff97q|qv33tx172|cn69mg36x|cn69mg244|cn69mt709|5q47s794p|hh63wj64x|5t34sk08c|0z70cm57d|gx41n862t|j6733s11w|cn69mt78h|5t34t744b|cn69mv28h|1z40kw61d|3f464w60r,,3357,,
2026-04-23T16:39:57.460278+00:00,I want to find some examples of what tickets to a baseball game looked like back in the old days.,historical baseball game tickets,,,,,nz80dc339|zs264p54q|ws85j0720|pz50q7936|wp98gx73t|pc28dj977|pc28hz54f|j9608h90f|4x51qz85c|gx41tx16h|td96sv58z|p841h898d|ws85j836s|gq67s3488|4168g730h|fj239364w|0v83gc57s|hd7705533|7m01kc25p|sf268604f|b5644r92t|4742hn366|4b29jq57h|qn59xj92g|dv146d123|pc28dj86q|cz30x4470|np199n855|ks65qp60p|5x21vf745|66834r780|5m60zf01t|7p88m448n|9z909s29f|7w62nx101|0p09dv82b|66834d931|1z40tf89m|m900w7714|w3769s220|k643jn57n|qr46zq93n|s752dq25b|n2974p16d|w3769h20s|c821q7302|ns06bj64n|dj533b30r|3b598183w|cz30xd04v,,2985,,
2026-04-23T16:40:03.391972+00:00,Who were the Boston Americans?,Boston Americans baseball team,,,,,rr172568c|rr172n866|sf268866v|sf268672k|nz807q64h|cz30sq903|4q77jq33x|4j03d074h|4j03d072z|4j03d066t|4j03d0648|b5644w60c|5425kt164|b5644w62x|sf2686787|nz807s745|8g84tz112|s1785n616|5425kv32q|gm80r7055|sf268750r|cc08qs04q|6q1893885|sf2685802|3t945x362|w3764d68g|ws85hx668|tb09j9788|tb09j976q|98814k796|0p09g2216|th83tm37m|c534p518h|b5644t54t|5712th97c|r49539418|sf268850z|w3764d722|j67375922|sj139w060|w3764d70h|sj139w14p|sj139w124|sj139w04f|3t945z18b|sj139w10k|sj139w08j|sj139w167|gb19nk94k|ht254842x,,5833,,
2026-04-23T16:40:08.434862+00:00,Can you help me find some historical maps of Boston's subway system from the early 1900s?,historical maps of Boston subway system,1900,1909,,,pc28d1639|rj432p315|00002h01q|s4658030g|1257b986t|6t056522n|0g357421r|z316t860b|wd3768116|js956j509|gx41q249c|x059cc62v|js956j76f|bn99cr10h|wd376810x|0v83bg708|pc28d1265|pn89gq43m|wd376720z|x633fb834|1257bn63k|34852076k|2j62vn697|1257bb29d|1257br69v|1257b970x|4x51m294f|1257b988c|js956k20s|1257b966b|9593vb93c|wd376813r|3f4637537|z890vb900|1257b990d|1257bp31h|1257b976k|3f4636930|g158f185x|1257bp29g|0r96fm04b|3f4637074|1257bp27x|1257bs357|1257bp25c|1257bp332|jh343z25m|1257bs39b|1257bs41c|9593vb91t,,4943,,
2026-04-23T16:40:12.229259+00:00,"My class is reading Moby Dick and I have to do a project about whaling in Massachusetts, can you help me find some sources?",whaling in Massachusetts,,,,,w6637677d|cn69mt76z|6d570071g|gx41nb58n|b2775d731|1g05fg099|q811kp776|g158bq36m|gx41nd10w|0p099f235|cn69mt74d|g158bp001|j6733s11w|6d570089x|pk02g2947|3r075z520|0p099f19k|0p099f21m|0p099f25q|0p099d87h|0p099d956|0p099d93n|6d570107n|0p099d892|w9507f882|34852k339|mg74tn91c|1r66n4313|1g05ff97q|1g05fg55d|0p099d913|3r076080j|3r076078h|0c486b49t|wd378h08p|gx41nc62f|3r075s98k|cn69mt72v|cn69mj02h|cn69mh96k|gx41nb563|fj239489z|jm218854g|m900v562k|m900v5601|34852k24b|gx41qn47b|3r075s58m|gx41n9906|qf85x2316,,3685,,
2026-04-23T16:40:17.175618+00:00,Is it true that Harvard used to have a good football team?,Harvard football team history,,,,,5h73sk16q|5h73sj92b|b5645c58d|b5645c442|b5645c264|b5645c28p|b5645c24k|rr172g202|rr172g16g|b5645916g|5h73sm42j|5h73sm02k|5h73sm400|5h73sm443|5h73sk56p|5h73sm28q|5h73sm38z|5h73sm36d|5h73sm329|5h73sm34v|fq97gn535|5h73sm30r|v1190717w|h989zt884|jm21ch09m|8049q128f|ms362065h|jm21ch10c|vt157b26q|dj534015r|7940gr007|5h73sk38r|b5645f04h|x633nv49z|rr172g181|nv93cv012|m613vr44g|31985d27z|hx125844b|br86jv950|5h73sk323|3x81fd53p|3t947316z|3t947318h|5h73sk34n|5h73sk366|b5645d02r|5h73sk24d|b5645c485|5h73sk52k,,4840,,
2026-04-23T16:40:25.417854+00:00,Find some newspaper articles about the sinking of the Lusitania during WWI,newspaper articles sinking of the Lusitania World War I,1915,1918,,,gh93qr91g|cn69mg180|sq87km88t|cn69mj96s|cn69mj98b|gx41mt662|gx41n114q|3r075q16p|3r075q187|cn69m938f|gx41mx78g|fj23dw44p|h702z438v|1v53ss95z|gx41mx202|gx41mw86z|gx41mz90z|gx41mw84d|gx41mt58c|5h73qd20x|gx41mx288|gx41mt263|gx41mt06m|gx41mt042|gx41n0803|gx41n082n|cn69mj30p|gx41mv08c|gx41mx309|gx41mx26q|gx41mx40j|gx41mx38h|0p09f121t|wh24fm23z|gx41mz92h|gx41mv10d|5h73s4888|5h73s4909|st74db502|st74db52m|st74db42c|st74db40t|st74db545|st74db56q|st74db588|st74db609|st74db64d|st74db62v|st74db46g|st74db481,,8138,,
2026-04-23T16:40:32.615203+00:00,Were there any people from Boston on the Titanic when it sank?,Boston passengers on Titanic sinking,1912,1912,,,nc586t329|xs55th042|4742hd58s|mk61zp75k|5138rj35v|5999vb05q|p554fr635|5138rj364|sn00j357m|zw135934t|dj533b64k|jh349z29r|x920p480z|nk328j666|2v242z027|3n20b4162|mw232886m|q524rv390|ks65qf68f|xp68sk332|v4060c805|zg651s579|nk328j59s|mw2328885|vq285v53p|sq87jz44n|q811sp866|8k71vm86x|np199d82w|rn3076323|v4060c89n|rx919t163|wh24dz93j|rr178219v|5q47zt21j|3t94cv55w|x059kd46q|z8910048r|p841gr22s|j3866b995|61092f41s|05747v752|cv43w2391|gm80r1023|cn69t943b|p554fr61m|bc38dn200|cz30ww41q|4f16k6909|fq97g081d,,7092,,
2026-04-23T16:40:35.879258+00:00,What caused the Great Depression?,causes of the Great Depression,,,,,fb497m29p|fq97c481q|bz60mk17p|4t64kw68x|fn10fn60g|wh249h81j|qf85vz342|vq282z92g|bz60mk57n|pn89mv66f|wd379402x|63963w51j|ft84ct22c|zg64x894p|n8712x73h|8w32zs23j|4j03mq02n|05742h36f|tb09rq16s|np199z673|697028308|4j03h8792|cn69tv70j|j67349115|3f465758z|5m60zd86x|th83tk29q|66834s99z|pv63k905m|pn89mw10s|6108zm03r|h415x0873|p841cv42c|2v2403005|dj533w345|6q189b09z|c821hc14g|37727320w|sx61hp934|6m314s04f|ht250s80r|05742h30s|05742h380|9p296p077|mk61vt69r|3n20bp27w|s1787r20x|6t05b244r|rx916z79p|gb19nv06m,,3147,,
2026-04-23T16:40:41.037742+00:00,What information can you find about the Coconut Grove fire disaster?,Coconut Grove fire disaster,,,,,7s75dh80b|7s75dh64z|7s75dh84f|7s75dj025|7s75dh703|7s75dh90k|7s75dh20w|7s75dh60v|7s75dh54q|7s75dh62d|7s75dh525|7s75dh66h|7s75dh72n|7s75dh967|7s75dh304|7s75dh44g|7s75dh38b|7s75dh76r|7s75dh88j|7s75dh924|7s75dh82w|7s75dh283|7s75dh26j|7s75dh568|7s75dh32p|7s75dh98s|7s75dh22f|7s75dj04q|7s75dh461|7s75dh682|7s75dj00m|7s75dj068|7s75dh48k|7s75dh58t|7s75dh42x|7s75dj08t|7s75dh40c|7s75dh240|7s75dh347|7s75dh860|7s75dh746|7s75dh789|7s75dh50m|7s75dh36s|7s75dh94p|5h73wj42n|x346fh915|5h73wj28t|5h73wj560|5h73wj382,,5051,,
2026-04-23T16:40:46.453164+00:00,How did Boston mark the end of Prohibition?,Boston end of Prohibition celebrations,,,,,vt1571869|3x81f865n|g732mx538|q524s191f|zk523363b|8336qj34c|5m60z4604|j0995x82n|9c684306r|f1884c31d|63963t336|0c48b1252|2j630r66v|q811sx576|z8910f64t|6m318f02h|h128w283j|b277bj448|9g554x97v|q524nt59r|1v53s407d|1c18mn70q|wm11g818w|w663bg15k|m900wf258|x059kd21v|5138m0143|5138m016n|c247n520p|4m90jv46v|xd07qg17d|05741s864|d504vp364|vx024k872|bc389k423|t435kj256|cr56n2041|q811pp18j|5x21xd617|5999r6175|z890tj724|df662w17n|z890tj660|9019w381z|3x81f636s|0c486j52c|b2776x66w|j3863b28p|hh63wx47j|zs261c61r,,5310,,
2026-04-23T16:40:50.274092+00:00,"Find some information about Charles Ponzi, including newspaper articles and photographs if possible",Charles Ponzi newspaper articles and photographs,,,,,6682zs06z|6682zx46r|6682zw96r|6682zx42n|6682zx489|6682zx446|6682zs44c|6682zw946|6682zs46x|6682zs08h|6682zs42t|b8515n701|6682zs408|3f469908v|n8717g20n|wm11hd50n|5x21tr665|5h73vv26z|gt54kz28m|5h73w9469|5x21tr487|5x21tr42k|d217tf462|8s45qx86r|3t945s96p|fj236t561|fj236t58k|p2677858p|057425663|nz806t22f|pr76hv40g|3f463h171|5x21ts06x|cj82p839w|5x21tr32b|sj13cw850|6682z5423|dn404r51v|6682zw62x|6682zw58b|4168bk17b|zs25z352n|zs25z3546|2b88t2652|zg651x69x|zk520h64k|2514nv774|7w62nj81q|vq286w34v|2514nv14v,,3723,,
2026-04-23T16:40:53.352434+00:00,"I am writing a report about historical presidential assassinations, can you help me find some sources?",historical presidential assassinations,,,,,5x21v6084|nz8075026|nz807500n|5x21v606k|nz807512f|nz807510w|nz807508v|nz807498t|5x21v2445|5x21v5826|2514nr71v|5x21tx92t|5x21v516m|5x21v5185|sj139r243|5x21tx160|n8716122b|5x21tx02n|8s45xq815|sj139r04m|5x21tz26f|q811sx51j|5x21tv96h|5x21v318r|b8515r441|sj139r065|jh34b617k|5x21v8124|8p58wr89q|5x21tm94h|sj139r129|5x21tj145|5x21tj16q|5x21v730v|2227v084q|5x21v458x|js95fb818|2r3729975|02871v963|4168fw89z|5x21tz18r|5x21v652p|2z1144984|sj13hc20r|6682zr445|8c97t4792|sj139r10r|1z40rq93h|sj139r08q|05742n083,,2975,,
2026-04-23T16:41:00.424396+00:00,"Find some information about the Bread and Roses strike in Lawrence, Mass., including pictures",Bread and Roses strike Lawrence Massachusetts photographs,,,,,jq08b6487|br86gr90n|3n206f73v|2z112f717|1z40rh88d|z316vs472|ht2527855|hm510g36p|f7628284n|h128t443n|c821h595f|qz20zg309|cn69rt64v|1257gg16v|02875j03x|8c97rc78w|g158h7295|63961w762|n5843j138|7w62kx69c|95940h97b|1v53qn652|rb6931507|5x220585v|mp48z2029|ww72gz56r|m039qv43r|sq87hh185|pr76ks07c|x059hx87q|jh348g21g|hd76xq261|2227sb967|8910qj02g|zc77zf80v|nk327319z|8623ph47r|g732jz41b|db7902285|zs262x27x|pz50nj83g|pv63mp61d|1c18k173n|xp68r318w|4x51p815c|nv939q912|fj23br330|8g84s7639|69703p049|z316vs46s,,6975,,
2026-04-23T16:41:03.628170+00:00,Find a variety of newspaper articles about women who were accused of killing their husbands,newspaper articles about women accused of killing husbands,,,,,9k426n09m|cf95sh62z|t148pq448|34856p91h|vt157p25h|jw82gk91t|f4759m58t|dv146z998|s465dp334|7w62pf95m|pn89nc955|8s45zh393|3f469b499|rn3085764|pk02mf65r|g445mm31p|4x51rr78w|3b598j139|6t05bn295|w950d510c|h415xg179|k643k5101|zk523m846|wd37f1348|7h14jv723|7s75nh29k|vx028p79p|mw233864r|pz50r209t|kw52sc13g|3n20c526p|st74mx48k|pr76p660w|db792k30n|rf565r76r|bk12hj40r|61093g96r|v98036622|qn59zc99j|cz30xx95d|98813z28t|ws85jr60r|cv43x3316|7p88g1668|gf06jm515|1544f670h|c534pv651|cr56w800c|j9604k018|gh93kg31p,,3099,,
2026-04-23T16:41:07.748254+00:00,Find some newspaper articles about major snowstorms that have hit Massachusetts over the years,Massachusetts major snowstorms newspaper articles,,,,,pn89h7402|3r07cb26p|fj23b642n|wm11cs931|61090g88j|mk61wq42w|8049mb45f|x059hd03k|dj530539p|4j03j511z|fn10c3257|m039qb20b|n5843070k|3n2083424|0p09bd06g|x346j8543|br86jq48s|0v83d403p|9c681r85t|66831348t|4f16kq67m|vh542190p|jw82cj47j|gh93qk69x|zw133894q|tm70vg620|j9606552m|1g05np27h|gx41rp78q|x920pb82r|h128w290z|0g358m134|p267bz814|wd37b097t|ns06bq43x|zw135s69t|g158gp274|f7629w339|th83r294k|x920pp13d|3f466902p|kd17j0538|1257fx78c|pn89h8344|3j337767z|bg25cm765|w3769p808|9c680m34b|fb498g355|p841dr347,,4012,,
2026-04-23T16:44:24.385028+00:00,I want to see a variety of depictions of indigenous Americans from across the United States.,depictions of indigenous Americans United States,,,,,,,8167,,
2026-04-23T16:44:29.116422+00:00,Find pictures of JFK before he became president.,John F. Kennedy photographs before presidency,,1946,,,,,4602,,
2026-04-23T16:44:34.302072+00:00,"I have to do a project about the battle of Bunker Hill during the American Revolution, can you help me find some information about that?",Battle of Bunker Hill American Revolution,,,,,,,5074,,
2026-04-23T16:44:39.089119+00:00,What were some important historical events that happened in Boston in 1919?,important historical events in Boston 1919,1919,1919,,,,,4689,,
2026-04-23T16:44:43.437551+00:00,What caused the Great Fire of Boston in 1872?,causes of the Great Fire of Boston 1872,1872,1872,,,,,4250,,
2026-04-23T16:44:48.099187+00:00,Find postcards of Cape Cod from the early 1900s,postcards of Cape Cod,1900,1909,,,,,4548,,
2026-04-23T16:44:53.392571+00:00,Show me depictions of women working in Boston during the early 1900s.,depictions of women working in Boston,1900,1909,,,,,5188,,
2026-04-23T16:44:57.078450+00:00,Find materials related to abolitionist movements in Massachusetts.,abolitionist movements in Massachusetts,,,,,,,3580,,
2026-04-23T16:45:02.121727+00:00,"Find old photographs of Beacon Hill, Boston.",photographs of Beacon Hill Boston,,,,,,,4938,,
2026-04-23T16:45:06.924314+00:00,What was the Boston Tea Party and why did it happen?,Boston Tea Party causes,,,,,,,4704,,
2026-04-23T16:45:11.807347+00:00,What events took place in Boston during the American Revolution?,events in Boston during the American Revolution,,,,,,,4786,,
2026-04-23T16:45:16.367325+00:00,Who was Crispus Attucks and what was his role in American history?,Crispus Attucks role in American history,,,,,,,4463,,
2026-04-23T16:45:19.390900+00:00,Are there any newspaper articles covering the women's suffrage movement in Massachusetts?,newspaper articles on women's suffrage movement in Massachusetts,,,,,,,2924,,
2026-04-23T16:45:22.895449+00:00,Find documents or letters from the Civil War era written by Massachusetts soldiers.,documents or letters from the Civil War written by Massachusetts soldiers,,,,,,,3402,,
2026-04-23T16:45:26.430859+00:00,What role did Frederick Douglass play in Massachusetts history?,Frederick Douglass role in Massachusetts history,,,,,,,3434,,
2026-04-23T16:45:31.521876+00:00,What did the Boston Public Library look like when it was first built?,Boston Public Library original construction photographs,,,,,,,4995,,
2026-04-23T16:45:38.806055+00:00,When was the Longfellow Bridge between Boston and Cambridge built?,construction of Longfellow Bridge Boston Cambridge,,,,,,,7165,,
2026-04-23T16:45:56.737460+00:00,What were the biggest insurance companies in Boston in the early 20th century?,biggest insurance companies in Boston early 20th century,1900,1930,,,,,17828,,
2026-04-23T16:46:02.084509+00:00,Who was Samuel Adams and what did he do in Boston?,Samuel Adams activities in Boston,,,,,,,5237,,
2026-04-23T16:46:08.361459+00:00,What was the role of the Boston Navy Yard?,role of the Boston Navy Yard,,,,,,,6172,,
2026-04-23T16:46:13.666052+00:00,What was the Old State House in Boston used for?,Old State House Boston usage,,,,,,,5198,,
2026-04-23T16:46:20.095767+00:00,Who was Paul Revere and what was his significance?,Paul Revere historical significance,,,,,,,6336,,
2026-04-23T16:46:24.458641+00:00,What happened at the Boston Massacre?,Boston Massacre events,,,,,,,4256,,
2026-04-23T16:46:29.768486+00:00,Who were the Sons of Liberty?,Sons of Liberty,,,,,,,5196,,
2026-04-23T16:46:37.146368+00:00,What is Faneuil Hall's historical significance?,Faneuil Hall historical significance,,,,,,,7275,,
2026-04-23T16:46:41.669420+00:00,What was the Big Dig and why was it significant?,Big Dig significance,,,,,,,4425,,
2026-04-23T16:46:48.168709+00:00,What was the history of the Boston Common?,history of the Boston Common,,,,,,,6393,,
2026-04-23T16:46:52.684872+00:00,Why is Boston named Boston?,origin of the name Boston,,,,,,,4422,,
2026-04-23T16:46:58.231866+00:00,Show me some newspapers covering the 1916 World Series.,newspapers covering the 1916 World Series,1916,1916,,,,,5448,,
2026-04-23T16:47:00.255983+00:00,Give me some historical info on the Zulu people in South Africa.,Zulu people history South Africa,,,,,,,1923,,
2026-04-23T16:47:04.414312+00:00,"Show me poems by Emily Dickinson, in her own handwriting",Emily Dickinson handwritten poems,,,,,,,4056,,
2026-04-23T16:47:10.649076+00:00,Who was William Lloyd Garrison and what did he do?,William Lloyd Garrison biography and achievements,,,,,,,6127,,
2026-04-23T16:47:15.740568+00:00,Were there ever any breweries based in Boston?,breweries in Boston,,,,,,,4983,,
2026-04-23T16:47:22.031897+00:00,What were the results of the 1935 Boston Marathon?,1935 Boston Marathon results,1935,1935,,,,,6194,,
2026-04-23T16:47:28.416060+00:00,Can you help me find some old dessert recipes from the 1800s?,historical dessert recipes,,,,,,,6276,,
2026-04-23T16:47:32.711757+00:00,"I am writing a report about the history of people making boats in Massachusetts, can you help me find some information?",history of boat making in Massachusetts,,,,,,,4201,,
2026-04-23T16:47:36.736976+00:00,I want to find some examples of what tickets to a baseball game looked like back in the old days.,historical baseball game tickets,,,,,,,3921,,
2026-04-23T16:47:43.232007+00:00,Who were the Boston Americans?,Boston Americans baseball team,,,,,,,6398,,
2026-04-23T16:47:49.041047+00:00,Can you help me find some historical maps of Boston's subway system from the early 1900s?,historical maps of Boston subway system,1900,1909,,,,,5704,,
2026-04-23T16:47:53.768776+00:00,"My class is reading Moby Dick and I have to do a project about whaling in Massachusetts, can you help me find some sources?",whaling in Massachusetts,,,,,,,4624,,
2026-04-23T16:47:59.105946+00:00,Is it true that Harvard used to have a good football team?,Harvard football team history,,,,,,,5225,,
2026-04-23T16:48:05.521795+00:00,Find some newspaper articles about the sinking of the Lusitania during WWI,newspaper articles sinking of the Lusitania World War I,1915,1918,,,,,6319,,
2026-04-23T16:48:13.326148+00:00,Were there any people from Boston on the Titanic when it sank?,Boston passengers on Titanic sinking,1912,1912,,,,,7695,,
2026-04-23T16:48:17.888500+00:00,What caused the Great Depression?,causes of the Great Depression,,,,,,,4438,,
2026-04-23T16:48:23.995738+00:00,What information can you find about the Coconut Grove fire disaster?,Coconut Grove fire disaster,,,,,,,6005,,
2026-04-23T16:48:29.957417+00:00,How did Boston mark the end of Prohibition?,Boston end of Prohibition celebrations,,,,,,,5786,,
2026-04-23T16:48:34.907585+00:00,"Find some information about Charles Ponzi, including newspaper articles and photographs if possible",Charles Ponzi newspaper articles and photographs,,,,,,,4837,,
2026-04-23T16:48:38.963724+00:00,"I am writing a report about historical presidential assassinations, can you help me find some sources?",historical presidential assassinations,,,,,,,3956,,
2026-04-23T16:48:47.369972+00:00,"Find some information about the Bread and Roses strike in Lawrence, Mass., including pictures",Bread and Roses strike Lawrence Massachusetts photographs,,,,,,,8311,,
2026-04-23T16:48:51.994662+00:00,Find a variety of newspaper articles about women who were accused of killing their husbands,newspaper articles about women accused of killing husbands,,,,,,,4503,,
2026-04-23T16:48:57.254410+00:00,Find some newspaper articles about major snowstorms that have hit Massachusetts over the years,Massachusetts major snowstorms newspaper articles,,,,,,,5164,,
2026-04-23T16:56:17.988244+00:00,I want to see a variety of depictions of indigenous Americans from across the United States.,depictions of indigenous Americans United States,,,,,5x21v890h|5x21v958z|5x21v876p|5x21v912b|5x21v9066|02873h23v|2b88td76n|g732n327v|g732ht59s|g158g3669|5x21v956d|d217tr50h|70796g072|4m90np452|5x21v9308|5x21v914w|5x21v9422|ms3620672|5x21v972s|5x21v954v|70796k339|st74gs635|x346h628w|5x21v940h|5x21v894m|5x21v8922|5x21v916f|5x21v8965|ht24xz82v|5x21v8787|cz30pz919|cz30pz944|5x21v872k|5x21v8744|70796j89z|5x21v9023|70796m33h|5x21v9707|70796k57w|cz30pz83m|7653b191z|d504vm88g|0z70cx136|r494zm800|2n49x507n|5x21v948q|5x21tr52t|q237n9849|70796k83h|70796j81r,,13637,,
